block_id,status,n_targets,n_pending_at_start,n_saved_this_run,elapsed_minutes,message
2025_HARP13171_20250503_0324_20250503_0636,completed,3,3,3,8.449,success
2025_HARP13171_20250503_1200_20250504_0224,completed,10,10,10,11.049,success
2025_HARP13182_20250504_1036_20250504_2148,completed,8,8,8,10.592,success
2025_HARP13171_20250505_0024_20250505_1624,completed,11,11,11,11.107,success
2025_HARP13187_20250505_0336_20250505_1624,completed,9,9,9,10.583,success
2025_HARP13171_20250505_1936_20250505_2112,completed,2,2,2,7.32,success
2025_HARP13171_20250506_0024_20250506_1624,completed,11,11,11,11.24,success
2025_HARP13182_20250506_0736_20250506_1712,completed,7,7,7,10.76,success
2025_HARP13187_20250506_1936_20250506_2112,completed,2,2,2,6.852,success
2025_HARP13171_20250507_0024_20250507_1136,completed,8,8,8,10.895,success
2025_HARP13190_20250507_0848_20250508_0424,completed,13,13,13,18.796,success
2025_HARP13190_20250508_0736_20250509_0424,completed,14,14,14,11.59,success
2025_HARP13190_20250509_0736_20250510_0424,completed,14,14,14,11.473,success
2025_HARP13207_20250509_2324_20250510_2012,completed,14,14,14,11.785,success
2025_HARP13203_20250510_1612_20250511_1436,completed,15,15,15,11.659,success
2025_HARP13190_20250510_2336_20250511_0424,completed,4,4,4,8.519,success
2025_HARP13190_20250511_0736_20250511_2024,completed,9,9,9,10.708,success
2025_HARP13207_20250511_2324_20250512_2148,completed,15,15,15,13.33,success
2025_HARP13203_20250512_1612_20250513_1436,completed,15,15,15,11.495,success
2025_HARP13199_20250513_0312_20250513_1736,completed,10,10,10,10.96,success
2025_HARP13203_20250513_2236_20250513_2236,completed,1,1,1,6.876,success
2025_HARP13199_20250514_0136_20250514_1112,completed,7,7,7,10.644,success
2025_HARP13199_20250514_1424_20250515_1324,completed,15,15,15,18.465,success
2025_HARP13199_20250515_1500_20250515_1500,completed,1,1,1,6.894,success
2025_HARP13231_20250516_1700_20250517_0548,completed,9,9,9,11.023,success
2025_HARP13231_20250517_0900_20250518_0724,completed,15,15,15,14.067,success
2025_HARP13231_20250518_0900_20250519_0724,completed,15,15,15,14.054,success
2025_HARP13249_20250518_1936_20250519_1624,completed,14,14,14,10.931,success
2025_HARP13232_20250519_0036_20250519_2300,completed,15,15,15,14.308,success
2025_HARP13246_20250519_1424_20250520_1248,completed,15,15,15,11.458,success
2025_HARP13245_20250519_2300_20250520_2124,completed,15,15,15,11.385,success
2025_HARP13232_20250520_0036_20250520_2300,completed,15,15,15,12.286,success
2025_HARP13269_20250520_0712_20250521_0536,completed,15,15,15,11.195,success
2025_HARP13249_20250520_1936_20250521_1624,completed,14,14,14,10.776,success
2025_HARP13245_20250520_2300_20250521_2148,completed,15,15,15,19.565,success
2025_HARP13269_20250521_0712_20250521_2212,completed,10,10,10,24.17,success
2025_HARP13246_20250521_2112_20250522_1624,completed,13,13,13,12.173,success
2025_HARP13246_20250522_1936_20250523_1624,completed,14,14,14,11.46,success
2025_HARP13245_20250522_2324_20250523_0724,completed,6,6,6,10.243,success
2025_HARP13264_20250523_1548_20250524_1412,completed,15,15,15,15.558,success
2025_HARP13269_20250523_2100_20250524_0324,completed,5,5,5,8.988,success
2025_HARP13264_20250524_1548_20250525_1412,completed,15,15,15,14.399,success
2025_HARP13274_20250525_0724_20250526_0548,completed,15,15,15,11.302,success
2025_HARP13264_20250525_1548_20250526_1412,completed,15,15,15,14.409,success
2025_HARP13273_20250526_0500_20250527_0324,completed,15,15,15,11.18,success
2025_HARP13292_20250526_0736_20250527_0636,completed,15,15,15,18.33,success
2025_HARP13264_20250526_1548_20250526_1724,completed,2,2,2,7.492,success
2025_HARP13273_20250527_0500_20250528_0412,completed,15,15,15,26.371,success
2025_HARP13292_20250527_0812_20250527_1936,completed,8,8,8,16.182,success
2025_HARP13264_20250527_1948_20250527_1948,completed,1,1,1,6.724,success
2025_HARP13264_20250527_2300_20250528_0700,completed,6,6,6,10.279,success
2025_HARP13274_20250528_0812_20250529_0712,completed,15,15,15,20.182,success
2025_HARP13292_20250528_2148_20250529_2012,completed,15,15,15,11.803,success
2025_HARP13274_20250529_0848_20250529_1824,completed,7,7,7,9.599,success
2025_HARP13292_20250529_2148_20250530_1524,completed,12,12,12,10.762,success
2025_HARP13299_20250530_1700_20250530_2324,completed,5,5,5,10.179,success
2025_HARP13294_20250531_0236_20250601_0100,completed,15,15,15,12.573,success
2025_HARP13294_20250601_0236_20250602_0100,completed,15,15,15,11.909,success
2025_HARP13306_20250601_0436_20250602_0300,completed,15,15,15,14.123,success
2025_HARP13299_20250602_0236_20250603_0100,completed,15,15,15,15.162,success
2025_HARP13299_20250603_0236_20250603_0236,completed,1,1,1,6.758,success
2025_HARP13306_20250603_0748_20250604_0500,completed,14,14,14,21.096,success
2025_HARP13306_20250604_0812_20250605_0712,error,15,,0,,RuntimeError('Downloaded 131 Å segment does not cover all target timestamps within 180 seconds.')
2025_HARP13306_20250605_0848_20250605_1200,completed,3,3,3,8.884,success
2025_HARP13327_20250606_0100_20250606_2324,completed,15,15,15,13.514,success
2025_HARP13327_20250607_0100_20250607_2324,completed,15,15,15,11.379,success
2025_HARP13336_20250607_1824_20250608_1648,completed,15,15,15,11.531,success
2025_HARP13323_20250607_2312_20250608_2136,completed,15,15,15,14.553,success
2025_HARP13347_20250608_1648_20250609_1512,completed,15,15,15,11.487,success
2025_HARP13323_20250608_2312_20250609_2136,completed,15,15,15,14.551,success
2025_HARP13336_20250609_1824_20250610_0400,completed,7,7,7,10.454,success
2025_HARP13347_20250610_1648_20250611_1512,completed,15,15,15,11.575,success
2025_HARP13346_20250611_0724_20250612_0424,completed,14,14,14,21.138,success
2025_HARP13323_20250611_2324_20250612_1036,completed,8,8,8,11.206,success
2025_HARP13347_20250612_1700_20250612_2324,completed,5,5,5,9.214,success
2025_HARP13345_20250613_0736_20250614_0424,completed,14,14,14,12.899,success
2025_HARP13345_20250614_0736_20250615_0424,completed,14,14,14,12.078,success
2025_HARP13366_20250614_1812_20250615_1636,completed,15,15,15,11.956,success
2025_HARP13345_20250615_0736_20250616_0112,completed,12,12,12,11.239,success
2025_HARP13366_20250615_1812_20250616_0212,completed,6,6,6,9.466,success
2025_HARP13366_20250616_0700_20250617_0524,completed,15,15,15,11.623,success
2025_HARP13345_20250616_0736_20250617_0424,completed,14,14,14,12.407,success
2025_HARP13354_20250617_0712_20250618_0536,completed,15,15,15,14.761,success
2025_HARP13366_20250618_0700_20250619_0236,completed,13,13,13,20.345,success
2025_HARP13354_20250619_0736_20250619_2024,completed,9,9,9,11.374,success
2025_HARP13386_20250622_0012_20250622_2236,completed,15,15,15,13.697,success
2025_HARP13386_20250623_0012_20250623_1748,completed,12,12,12,11.725,success
2025_HARP13403_20250623_0736_20250624_0424,completed,14,14,14,11.278,success
2025_HARP13415_20250623_2112_20250624_1624,completed,13,13,13,11.104,success
2025_HARP13403_20250624_0736_20250625_0424,completed,14,14,14,11.546,success
2025_HARP13415_20250624_2112_20250625_2012,error,15,,0,,DrmsExportError(' [status=4]')
2025_HARP13403_20250625_0736_20250625_1736,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13403_20250625_2100_20250625_2236,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13415_20250625_2148_20250626_0724,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13412_20250626_1036_20250627_0924,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13434_20250626_2012_20250627_1900,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13415_20250627_1100_20250628_0124,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13434_20250627_2036_20250628_1900,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13424_20250628_1936_20250629_1836,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13412_20250629_1136_20250629_1624,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13434_20250629_1936_20250630_1136,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13432_20250629_2248_20250630_1136,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13434_20250630_1448_20250630_1624,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13432_20250630_1936_20250701_0024,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13439_20250630_1948_20250630_2124,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13439_20250701_0036_20250701_0036,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13432_20250701_0336_20250701_1624,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13439_20250701_0348_20250701_2124,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13445_20250701_1624_20250701_1624,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13449_20250701_2100_20250701_2236,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13436_20250701_2112_20250701_2112,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13439_20250702_0036_20250702_0212,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13449_20250702_0148_20250702_1748,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13436_20250702_0200_20250702_1624,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13439_20250702_0524_20250703_0412,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13432_20250702_2000_20250703_0048,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13445_20250702_2000_20250703_0048,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13449_20250703_0036_20250703_0036,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13432_20250703_0400_20250703_2000,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13445_20250703_0400_20250703_2000,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13432_20250703_2312_20250704_1024,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13445_20250703_2312_20250704_2136,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13439_20250704_0548_20250705_0412,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13436_20250704_2312_20250705_2136,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13446_20250705_0736_20250706_0248,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13445_20250705_2312_20250706_0048,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13446_20250706_2200_20250706_2336,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13446_20250707_0736_20250708_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13483_20250708_1600_20250709_0124,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13483_20250710_0048_20250710_1600,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13492_20250710_2148_20250710_2148,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13470_20250711_0136_20250711_0624,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13470_20250711_1000_20250711_1624,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13470_20250711_1936_20250712_0648,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13492_20250712_1000_20250712_1624,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13476_20250712_1936_20250713_0536,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13470_20250713_0300_20250713_0612,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13470_20250713_1000_20250713_1624,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13476_20250714_1000_20250714_1624,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13476_20250714_1936_20250715_0512,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13476_20250715_0912_20250716_0624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13476_20250716_1024_20250716_2136,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13501_20250716_1100_20250717_0524,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13501_20250717_0924_20250718_0612,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13493_20250717_2312_20250718_0536,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13501_20250718_1012_20250719_0524,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13507_20250719_0524_20250719_0524,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13493_20250719_1036_20250719_1212,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13507_20250719_1112_20250720_0624,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13532_20250719_1936_20250720_0512,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13501_20250720_1036_20250720_1700,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13517_20250720_1112_20250720_1248,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13532_20250720_1548_20250721_0612,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13506_20250721_0912_20250722_0424,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13532_20250721_1024_20250721_1200,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13507_20250721_1936_20250722_0512,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13517_20250722_1000_20250723_0500,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13522_20250722_2136_20250723_0536,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13507_20250723_1012_20250723_1324,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13517_20250723_2148_20250724_0100,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13524_20250724_0000_20250724_0624,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13524_20250724_1036_20250725_0112,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13522_20250725_0500_20250725_0500,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13542_20250725_0548_20250725_0548,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13522_20250725_0912_20250726_0424,error,13,,0,,TimeoutError('timed out')
2025_HARP13542_20250725_1000_20250725_1624,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13542_20250725_1936_20250726_0512,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13561_20250726_1000_20250726_1624,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13524_20250726_1012_20250727_0212,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13543_20250726_1748_20250727_0500,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13522_20250727_0524_20250727_0524,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13543_20250727_0912_20250728_0424,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13542_20250727_1024_20250728_0536,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13568_20250727_1212_20250728_0548,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13548_20250727_1936_20250728_0512,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13548_20250728_0924_20250728_1236,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13568_20250728_1000_20250728_1136,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13561_20250728_1024_20250728_1200,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13542_20250728_1124_20250728_1300,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13548_20250728_1548_20250729_0536,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13542_20250728_1612_20250728_1748,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13543_20250728_1636_20250728_1948,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13542_20250728_2100_20250729_0324,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13568_20250729_0612_20250729_0612,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13548_20250729_1112_20250729_1736,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13542_20250729_1136_20250729_1624,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13548_20250729_2112_20250730_0512,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13576_20250730_0236_20250730_0236,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13576_20250730_0548_20250730_0548,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13552_20250730_0912_20250731_0500,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13576_20250730_1124_20250731_0536,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13543_20250730_1700_20250730_2324,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13543_20250731_0236_20250731_0548,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13548_20250731_1036_20250731_2324,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13567_20250731_1636_20250801_0212,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13567_20250801_0924_20250802_0612,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13581_20250802_0912_20250802_1048,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13567_20250802_1936_20250803_0512,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13567_20250803_1036_20250804_0548,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13567_20250804_0936_20250804_1248,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13567_20250804_1600_20250805_0624,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13567_20250805_1000_20250805_1000,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13574_20250805_1936_20250806_0512,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13610_20250806_1200_20250807_1112,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13574_20250807_0924_20250807_1412,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13599_20250807_2200_20250808_0424,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13599_20250808_0736_20250808_1400,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13599_20250808_1712_20250809_0424,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13599_20250809_0736_20250810_0248,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13606_20250809_1612_20250810_0148,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13597_20250810_0824_20250810_1624,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13597_20250810_1936_20250811_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13612_20250811_1312_20250811_1624,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13612_20250811_1936_20250812_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13606_20250812_0836_20250813_0036,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13597_20250812_1936_20250813_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13636_20250813_1036_20250814_0748,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13612_20250813_2000_20250814_1824,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13624_20250814_0748_20250814_1548,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13624_20250814_1900_20250815_1724,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13627_20250815_0236_20250816_0100,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13624_20250815_1900_20250816_1724,error,15,,0,,TimeoutError('timed out')
2025_HARP13624_20250816_1900_20250817_1724,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13627_20250817_0236_20250818_0100,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13641_20250817_1936_20250818_1812,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13624_20250818_1912_20250818_2048,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13663_20250818_2000_20250819_1824,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13652_20250819_0536_20250820_0400,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13641_20250819_1948_20250820_1812,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13652_20250820_0536_20250821_0412,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13663_20250820_2012_20250821_1836,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13652_20250821_0548_20250822_0412,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13676_20250821_1936_20250822_0200,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13676_20250822_0512_20250822_1624,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13652_20250822_0548_20250823_0412,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13676_20250822_1936_20250823_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13673_20250822_2200_20250823_1424,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13652_20250823_0548_20250823_1836,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13673_20250823_1924_20250824_1148,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13676_20250823_1936_20250824_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13662_20250824_1636_20250825_1500,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13694_20250824_1924_20250825_1748,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13671_20250825_0524_20250826_0348,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13673_20250825_0812_20250825_1624,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13662_20250825_1636_20250826_1500,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13673_20250825_1936_20250826_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13675_20250826_1036_20250827_0900,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13694_20250826_1924_20250827_1748,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13711_20250827_0712_20250828_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13694_20250827_1948_20250828_0524,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13711_20250828_0736_20250829_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13691_20250829_0300_20250829_0612,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
