path,size_mb,explicit_goes_or_xrs_columns,event_or_flare_candidate_columns,label_columns
results/metrics/aia_resnet18_physics_safe_fold2015_fullnatural_benchmark_fullnatural_val_samples.csv,1.9959888458251953,,,label_48h_final;year
results/metrics/aia_alexnet_fold2015_largecap_benchmark_largecap_test_threshold_grid.csv,0.05720996856689453,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2015_val_predictions.csv,1.2962770462036133,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2015_test_samples.csv,1.939584732055664,,,label_48h_final;year
results/metrics/aia_alexnet_fold2015_benchmark_pilot_val_threshold_grid.csv,0.058495521545410156,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2013_val_threshold_grid.csv,0.06155681610107422,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2013_test_threshold_grid.csv,0.06162071228027344,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2013_val_predictions.csv,1.2058591842651367,,,y_true;y_prob
results/metrics/realistic_imbalance_aia_cnn_year_holdout_10to1_val_predictions.csv,0.04370403289794922,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2014_test_threshold_grid.csv,0.060230255126953125,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2013_val_threshold_grid.csv,0.06050872802734375,,,accuracy;specificity
results/metrics/aia_baseline_2010_2016_protocol_fold_summary.csv,0.0011768341064453125,,,train_years;val_year;test_year
results/metrics/aia_alexnet_fold2015_benchmark_pilot_history.csv,0.0020265579223632812,,,val_best_specificity
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2015_val_samples.csv,1.9959888458251953,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2013_val_samples.csv,1.8565998077392578,,,label_48h_final;year
results/metrics/aia_resnet18_physics_safe_fold2015_fullnatural_benchmark_fullnatural_physics_safe_val_predictions.csv,1.2951908111572266,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2015_val_predictions.csv,1.296504020690918,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2015_train_samples.csv,6.61628532409668,,,label_48h_final;year
results/metrics/realistic_imbalance_aia_cnn_year_holdout_10to1_train_samples.csv,0.5938072204589844,,,label_48h_global_old;label_48h_ar_specific;label_48h_final;label_48h;y;year;manifest_label_before_repair
results/metrics/aia_alexnet_fold2015_benchmark_pilot_test_threshold_grid.csv,0.05543804168701172,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2014_val_threshold_grid.csv,0.06186676025390625,,,accuracy;specificity
results/metrics/aia_alexnet_fold2015_benchmark_pilot_test_samples.csv,0.5697116851806641,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2014_val_predictions.csv,1.4590034484863281,,,y_true;y_prob
results/metrics/aia_baseline_2010_2016_protocol_year_counts.csv,0.0004024505615234375,,,year
training/fusion_manifests/aia_sharp_goes_fusion_alignment_manifest_2010_2016.csv,40.35366630554199,goes_label_lineage_status;goes_input_feature_status,,year;label_48h_global_old;label_48h_ar_specific;label_48h_final;label_48h;y;manifest_label_before_repair;sharp_QUALITY;sharp_year;sharp_label_48h_global_old;sharp_label_48h_ar_specific;sharp_label_48h_final;sharp_label_48h;label_match_aia_vs_sharp;official_label_48h_final;goes_label_lineage_status
training/final_metadata/curated_sharp_suryabench_true96min_48h_AR_SPECIFIC_2010_2026.csv,69.14547443389893,,,QUALITY;year;day;label_48h;label_48h_global_old;label_48h_ar_specific;label_48h_final
training/final_metadata/baseline_2010_2016_AR_SPECIFIC_manifest.csv,24.933533668518066,,,label_48h_global_old;label_48h_ar_specific;label_48h_final;label_48h;y;year;manifest_label_before_repair
training/manifests/aia_master_manifest_2010_2026.csv,22.76862335205078,,,year
training/manifests/aia_master_manifest_2010_2026_LABELLED.csv,25.739588737487793,,,year;label_48h_final;has_label
training/metadata/workers/aia2026-recovery/recovery_plan_aia2026-recovery.csv,0.0004177093505859375,,recovery_class,recovery_class;recovery_group_id
training/metadata/workers/aia2026-recovery/recovery_group_log_aia2026-recovery.csv,0.00054168701171875,,recovery_class,recovery_group_id;recovery_class
training/metadata/workers/aia2025/sample_log_aia2025.csv,1.1137571334838867,,,label_48h_final
training/metadata/workers/aia2025-s0/sample_log_aia2025-s0.csv,0.5383844375610352,,,label_48h_final
training/metadata/workers/aia2025-s1/sample_log_aia2025-s1.csv,1.9083662033081055,,,label_48h_final
training/metadata/workers/aia2026/sample_log_aia2026.csv,0.8489904403686523,,,label_48h_final
